,ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,Zip_join_type,USR
6753,17932,Frackville,PA,Post Office or large volume customer,17931,Spatial join to ZCTA,R
6754,17933,Friedensburg,PA,Post Office or large volume customer,17933,Zip matches ZCTA,R
6755,17934,Gilberton,PA,Zip Code Area,17934,Zip Matches ZCTA,R
6756,17935,Girardville,PA,Zip Code Area,17935,Zip Matches ZCTA,R
6757,17936,Gordon,PA,Post Office or large volume customer,17936,Zip Matches ZCTA,R
6758,17938,Hegins,PA,Zip Code Area,17938,Zip Matches ZCTA,R
6759,17941,Klingerstown,PA,Zip Code Area,17941,Zip Matches ZCTA,R
6760,17943,Lavelle,PA,Post Office or large volume customer,17943,Zip matches ZCTA,R
6761,17944,Llewellyn,PA,Post Office or large volume customer,17944,Zip Matches ZCTA,R
6762,17945,Locustdale,PA,Post Office or large volume customer,17945,Zip matches ZCTA,R
6763,17946,Lost Creek,PA,Post Office or large volume customer,17946,Zip matches ZCTA,R
6764,17948,Mahanoy City,PA,Zip Code Area,17948,Zip Matches ZCTA,R
6765,17949,Mahanoy Plane,PA,Post Office or large volume customer,17949,Zip matches ZCTA,R
6766,17951,Mar Lin,PA,Post Office or large volume customer,17951,Zip Matches ZCTA,R
6767,17952,Mary D,PA,Post Office or large volume customer,17952,Zip Matches ZCTA,R
6768,17953,Middleport,PA,Post Office or large volume customer,17953,Zip Matches ZCTA,R
6769,17954,Minersville,PA,Zip Code Area,17954,Zip Matches ZCTA,R
6770,17957,Muir,PA,Zip Code Area,17957,Zip Matches ZCTA,R
6771,17959,New Philadelphia,PA,Zip Code Area,17959,Zip Matches ZCTA,R
6772,17960,New Ringgold,PA,Zip Code Area,17960,Zip Matches ZCTA,R
6773,17961,Orwigsburg,PA,Zip Code Area,17961,Zip Matches ZCTA,R
6774,17963,Pine Grove,PA,Zip Code Area,17963,Zip Matches ZCTA,R
6775,17966,Ravine,PA,Post Office or large volume customer,17963,Spatial join to ZCTA,R
6776,17964,Pitman,PA,Zip Code Area,17964,Zip Matches ZCTA,R
6777,17965,Port Carbon,PA,Zip Code Area,17965,Zip Matches ZCTA,R
6778,17967,Ringtown,PA,Zip Code Area,17967,Zip Matches ZCTA,R
6779,17968,Sacramento,PA,Zip Code Area,17968,Zip Matches ZCTA,R
6780,17970,Saint Clair,PA,Zip Code Area,17970,Zip Matches ZCTA,R
6781,17972,Schuylkill Haven,PA,Zip Code Area,17972,Zip Matches ZCTA,S
6782,17974,Seltzer,PA,Post Office or large volume customer,17974,Zip matches ZCTA,R
6783,17976,Shenandoah,PA,Zip Code Area,17976,Zip Matches ZCTA,R
6784,17978,Spring Glen,PA,Zip Code Area,17978,Zip matches ZCTA,R
6785,17979,Summit Station,PA,Post Office or large volume customer,17979,Zip Matches ZCTA,R
6786,17980,Tower City,PA,Zip Code Area,17980,Zip Matches ZCTA,R
6787,17981,Tremont,PA,Zip Code Area,17981,Zip Matches ZCTA,R
6788,17982,Tuscarora,PA,Post Office or large volume customer,17982,Zip Matches ZCTA,R
6789,17983,Valley View,PA,Zip Code Area,17983,Zip Matches ZCTA,R
6790,17985,Zion Grove,PA,Zip Code Area,17985,Zip Matches ZCTA,R
6791,18001,Lehigh Valley,PA,Post Office or large volume customer,18101,Spatial join to ZCTA,R
6792,18101,Allentown,PA,Zip Code Area,18101,Zip Matches ZCTA,R
6793,18002,Lehigh Valley,PA,Post Office or large volume customer,18017,Spatial join to ZCTA,S
6794,18003,Lehigh Valley,PA,Post Office or large volume customer,18017,Spatial join to ZCTA,S
6795,18017,Bethlehem,PA,Zip Code Area,18017,Zip Matches ZCTA,S
6796,18011,Alburtis,PA,Zip Code Area,18011,Zip Matches ZCTA,R
6797,18012,Aquashicola,PA,Post Office or large volume customer,18071,Spatial join to ZCTA,S
6798,18071,Palmerton,PA,Zip Code Area,18071,Zip Matches ZCTA,S
6799,18013,Bangor,PA,Zip Code Area,18013,Zip Matches ZCTA,S
6800,18014,Bath,PA,Zip Code Area,18014,Zip Matches ZCTA,S
6801,18015,Bethlehem,PA,Zip Code Area,18015,Zip Matches ZCTA,S
6802,18016,Bethlehem,PA,Post Office or large volume customer,18016,Zip matches ZCTA,R
6803,18025,Bethlehem,PA,Post Office or large volume customer,18016,Spatial join to ZCTA,R
6804,18018,Bethlehem,PA,Zip Code Area,18018,Zip Matches ZCTA,S
6805,18020,Bethlehem,PA,Zip Code Area,18020,Zip Matches ZCTA,S
6806,18030,Bowmanstown,PA,Post Office or large volume customer,18030,Zip matches ZCTA,R
6807,18031,Breinigsville,PA,Zip Code Area,18031,Zip Matches ZCTA,R
6808,18032,Catasauqua,PA,Zip Code Area,18032,Zip Matches ZCTA,R
6809,18034,Center Valley,PA,Zip Code Area,18034,Zip Matches ZCTA,R
6810,18035,Cherryville,PA,Zip Code Area,18035,Zip Matches ZCTA,R
6811,18036,Coopersburg,PA,Zip Code Area,18036,Zip Matches ZCTA,S
6812,18060,Limeport,PA,Post Office or large volume customer,18036,Spatial join to ZCTA,S
6813,18037,Coplay,PA,Zip Code Area,18037,Zip Matches ZCTA,R
6814,18065,Neffs,PA,Post Office or large volume customer,18037,Spatial join to ZCTA,R
6815,18038,Danielsville,PA,Zip Code Area,18038,Zip Matches ZCTA,R
6816,18039,Durham,PA,Post Office or large volume customer,18077,Spatial join to ZCTA,R
6817,18077,Riegelsville,PA,Zip Code Area,18077,Zip Matches ZCTA,R
6818,18040,Easton,PA,Zip Code Area,18040,Zip Matches ZCTA,S
6819,18041,East Greenville,PA,Zip Code Area,18041,Zip Matches ZCTA,R
6820,18042,Easton,PA,Zip Code Area,18042,Zip Matches ZCTA,S
6821,18044,Easton,PA,Post Office or large volume customer,18042,Spatial join to ZCTA,S
6822,18043,Easton,PA,Post Office or large volume customer,18045,Spatial join to ZCTA,S
6823,18045,Easton,PA,Zip Code Area,18045,Zip Matches ZCTA,S
6824,18046,East Texas,PA,Post Office or large volume customer,18046,Zip matches ZCTA,R
6825,18049,Emmaus,PA,Zip Code Area,18049,Zip Matches ZCTA,S
6826,18098,Emmaus,PA,Post Office or large volume customer,18049,Spatial join to ZCTA,S
6827,18099,Emmaus,PA,Post Office or large volume customer,18049,Spatial join to ZCTA,S
6828,18051,Fogelsville,PA,Zip Code Area,18051,Zip Matches ZCTA,R
6829,18052,Whitehall,PA,Zip Code Area,18052,Zip Matches ZCTA,S
6830,18053,Germansville,PA,Zip Code Area,18053,Zip Matches ZCTA,R
6831,18054,Green Lane,PA,Zip Code Area,18054,Zip Matches ZCTA,R
6832,18084,Sumneytown,PA,Post Office or large volume customer,18054,Spatial join to ZCTA,R
6833,18055,Hellertown,PA,Zip Code Area,18055,Zip Matches ZCTA,S
6834,18056,Hereford,PA,Zip Code Area,18056,Zip Matches ZCTA,R
6835,18058,Kunkletown,PA,Zip Code Area,18058,Zip matches ZCTA,R
6836,18059,Laurys Station,PA,Zip Code Area,18059,Zip Matches ZCTA,R
6837,18062,Macungie,PA,Zip Code Area,18062,Zip Matches ZCTA,S
6838,18063,Martins Creek,PA,Post Office or large volume customer,18063,Zip Matches ZCTA,R
6839,18064,Nazareth,PA,Zip Code Area,18064,Zip Matches ZCTA,S
6840,18066,New Tripoli,PA,Zip Code Area,18066,Zip Matches ZCTA,R
6841,18067,Northampton,PA,Zip Code Area,18067,Zip Matches ZCTA,S
6842,18068,Old Zionsville,PA,Post Office or large volume customer,18068,Zip matches ZCTA,R
6843,18069,Orefield,PA,Zip Code Area,18069,Zip Matches ZCTA,R
6844,18070,Palm,PA,Zip Code Area,18070,Zip Matches ZCTA,R
6845,18072,Pen Argyl,PA,Zip Code Area,18072,Zip Matches ZCTA,R
6846,18073,Pennsburg,PA,Zip Code Area,18073,Zip Matches ZCTA,R
6847,18074,Perkiomenville,PA,Zip Code Area,18074,Zip Matches ZCTA,R
6848,19478,Spring Mount,PA,Post Office or large volume customer,18074,Spatial join to ZCTA,R
6849,18076,Red Hill,PA,Zip Code Area,18076,Zip Matches ZCTA,R
6850,18078,Schnecksville,PA,Zip Code Area,18078,Zip Matches ZCTA,R
6851,18079,Slatedale,PA,Post Office or large volume customer,18079,Zip matches ZCTA,R
6852,18080,Slatington,PA,Zip Code Area,18080,Zip Matches ZCTA,S
6853,18081,Springtown,PA,Post Office or large volume customer,18081,Zip Matches ZCTA,R
6854,18083,Stockertown,PA,Zip Code Area,18083,Zip Matches ZCTA,R
6855,18085,Tatamy,PA,Zip Code Area,18085,Zip Matches ZCTA,R
6856,18086,Treichlers,PA,Post Office or large volume customer,18086,Zip Matches ZCTA,R
6857,18087,Trexlertown,PA,Zip Code Area,18087,Zip Matches ZCTA,R
6858,18088,Walnutport,PA,Zip Code Area,18088,Zip Matches ZCTA,R
6859,18091,Wind Gap,PA,Zip Code Area,18091,Zip Matches ZCTA,R
6860,18092,Zionsville,PA,Zip Code Area,18092,Zip Matches ZCTA,R
6861,18102,Allentown,PA,Zip Code Area,18102,Zip Matches ZCTA,S
6862,18103,Allentown,PA,Zip Code Area,18103,Zip Matches ZCTA,S
6863,18104,Allentown,PA,Zip Code Area,18104,Zip Matches ZCTA,S
6864,18105,Allentown,PA,Post Office or large volume customer,18105,Zip matches ZCTA,R
6865,18106,Allentown,PA,Zip Code Area,18106,Zip Matches ZCTA,R
6866,18109,Allentown,PA,Zip Code Area,18109,Zip Matches ZCTA,S
6867,18195,Allentown,PA,Post Office or large volume customer,18195,Zip matches ZCTA,R
6868,18201,Hazleton,PA,Zip Code Area,18201,Zip Matches ZCTA,S
6869,18202,Hazleton,PA,Zip Code Area,18202,Zip Matches ZCTA,S
6870,18210,Albrightsville,PA,Zip Code Area,18210,Zip Matches ZCTA,R
6871,18211,Andreas,PA,Zip Code Area,18211,Zip Matches ZCTA,R
6872,18212,Ashfield,PA,Post Office or large volume customer,18212,Zip matches ZCTA,R
6873,18214,Barnesville,PA,Zip Code Area,18214,Zip Matches ZCTA,R
6874,18216,Beaver Meadows,PA,Zip Code Area,18216,Zip Matches ZCTA,R
6875,18218,Coaldale,PA,Zip Code Area,18218,Zip Matches ZCTA,R
6876,18219,Conyngham,PA,Zip Code Area,18219,Zip Matches ZCTA,R
6877,18220,Delano,PA,Zip Code Area,18220,Zip Matches ZCTA,R
6878,18221,Drifton,PA,Post Office or large volume customer,18221,Zip matches ZCTA,R
6879,18222,Drums,PA,Zip Code Area,18222,Zip Matches ZCTA,R
6880,18247,Saint Johns,PA,Post Office or large volume customer,18222,Spatial join to ZCTA,R
6881,18223,Ebervale,PA,Post Office or large volume customer,18223,Zip matches ZCTA,R
6882,18224,Freeland,PA,Zip Code Area,18224,Zip Matches ZCTA,R
6883,18225,Harleigh,PA,Post Office or large volume customer,18225,Zip Matches ZCTA,R
6884,18229,Jim Thorpe,PA,Zip Code Area,18229,Zip Matches ZCTA,R
6885,18230,Junedale,PA,Post Office or large volume customer,18230,Zip Matches ZCTA,R
6886,18231,Kelayres,PA,Post Office or large volume customer,18231,Zip matches ZCTA,R
6887,18232,Lansford,PA,Zip Code Area,18232,Zip Matches ZCTA,R
6888,18234,Lattimer Mines,PA,Post Office or large volume customer,18234,Zip matches ZCTA,R
6889,18235,Lehighton,PA,Zip Code Area,18235,Zip Matches ZCTA,S
6890,18237,McAdoo,PA,Zip Code Area,18237,Zip Matches ZCTA,R
6891,18239,Milnesville,PA,Post Office or large volume customer,18239,Zip matches ZCTA,R
6892,18240,Nesquehoning,PA,Zip Code Area,18240,Zip Matches ZCTA,R
6893,18241,Nuremberg,PA,Post Office or large volume customer,18241,Zip Matches ZCTA,R
6894,18242,Oneida,PA,Post Office or large volume customer,18242,Zip Matches ZCTA,R
6895,18244,Parryville,PA,Post Office or large volume customer,18244,Zip matches ZCTA,R
6896,18245,Quakake,PA,Post Office or large volume customer,18245,Zip Matches ZCTA,R
6897,18246,Rock Glen,PA,Zip Code Area,18246,Zip Matches ZCTA,R
6898,18248,Sheppton,PA,Zip Code Area,18248,Zip Matches ZCTA,R
6899,18249,Sugarloaf,PA,Zip Code Area,18249,Zip Matches ZCTA,R
6900,18250,Summit Hill,PA,Zip Code Area,18250,Zip Matches ZCTA,R
6901,18251,Sybertsville,PA,Post Office or large volume customer,18251,Zip Matches ZCTA,R
6902,18252,Tamaqua,PA,Zip Code Area,18252,Zip Matches ZCTA,S
6903,18254,Tresckow,PA,Post Office or large volume customer,18254,Zip Matches ZCTA,R
6904,18255,Weatherly,PA,Zip Code Area,18255,Zip Matches ZCTA,R
6905,18256,Weston,PA,Post Office or large volume customer,18256,Zip Matches ZCTA,R
6906,18301,East Stroudsburg,PA,Zip Code Area,18301,Zip Matches ZCTA,S
6907,18320,Analomink,PA,Post Office or large volume customer,18301,Spatial join to ZCTA,S
6908,18341,Minisink Hills,PA,Post Office or large volume customer,18301,Spatial join to ZCTA,S
6909,18302,East Stroudsburg,PA,Zip Code Area,18302,Zip Matches ZCTA,S
6910,18321,Bartonsville,PA,Zip Code Area,18321,Zip Matches ZCTA,R
6911,18322,Brodheadsville,PA,Zip Code Area,18322,Zip Matches ZCTA,R
6912,18323,Buck Hill Falls,PA,Post Office or large volume customer,18323,Zip matches ZCTA,R
6913,18324,Bushkill,PA,Zip Code Area,18324,Zip Matches ZCTA,R
6914,18325,Canadensis,PA,Zip Code Area,18325,Zip Matches ZCTA,R
6915,18326,Cresco,PA,Zip Code Area,18326,Zip matches ZCTA,R
6916,18327,Delaware Water Gap,PA,Zip Code Area,18327,Zip Matches ZCTA,R
6917,18328,Dingmans Ferry,PA,Zip Code Area,18328,Zip Matches ZCTA,R
6918,18330,Effort,PA,Zip Code Area,18330,Zip Matches ZCTA,R
6919,18331,Gilbert,PA,Zip Code Area,18331,Zip Matches ZCTA,R
6920,18332,Henryville,PA,Zip Code Area,18332,Zip Matches ZCTA,R
6921,18333,Kresgeville,PA,Zip Code Area,18333,Zip Matches ZCTA,R
6922,18334,Long Pond,PA,Zip Code Area,18334,Zip Matches ZCTA,R
6923,18335,Marshalls Creek,PA,Post Office or large volume customer,18335,Zip matches ZCTA,R
6924,18336,Matamoras,PA,Zip Code Area,18336,Zip Matches ZCTA,R
6925,18337,Milford,PA,Zip Code Area,18337,Zip Matches ZCTA,S
6926,18340,Millrift,PA,Zip Code Area,18340,Zip matches ZCTA,R
6927,18342,Mountainhome,PA,Post Office or large volume customer,18342,Zip matches ZCTA,R
6928,18343,Mount Bethel,PA,Zip Code Area,18343,Zip Matches ZCTA,R
6929,18344,Mount Pocono,PA,Zip Code Area,18344,Zip Matches ZCTA,R
6930,18346,Pocono Summit,PA,Zip Code Area,18346,Zip Matches ZCTA,R
6931,18347,Pocono Lake,PA,Zip Code Area,18347,Zip Matches ZCTA,R
6932,18348,Pocono Lake Preserve,PA,Post Office or large volume customer,18347,Spatial join to ZCTA,R
6933,18349,Pocono Manor,PA,Post Office or large volume customer,18349,Zip Matches ZCTA,R
6934,18350,Pocono Pines,PA,Zip Code Area,18350,Zip Matches ZCTA,R
6935,18351,Portland,PA,Post Office or large volume customer,18351,Zip Matches ZCTA,R
6936,18352,Reeders,PA,Zip Code Area,18352,Zip matches ZCTA,R
6937,18353,Saylorsburg,PA,Zip Code Area,18353,Zip Matches ZCTA,S
6938,18354,Sciota,PA,Zip Code Area,18354,Zip Matches ZCTA,R
6939,18355,Scotrun,PA,Zip Code Area,18355,Zip Matches ZCTA,R
6940,18356,Shawnee on Delaware,PA,Post Office or large volume customer,18356,Zip matches ZCTA,R
6941,18357,Skytop,PA,Post Office or large volume customer,18357,Zip Matches ZCTA,R
6942,18360,Stroudsburg,PA,Zip Code Area,18360,Zip Matches ZCTA,S
6943,18370,Swiftwater,PA,Zip Code Area,18370,Zip Matches ZCTA,R
6944,18371,Tamiment,PA,Zip Code Area,18371,Zip Matches ZCTA,R
6945,18372,Tannersville,PA,Zip Code Area,18372,Zip Matches ZCTA,R
6946,18403,Archbald,PA,Zip Code Area,18403,Zip Matches ZCTA,R
6947,18405,Beach Lake,PA,Zip Code Area,18405,Zip Matches ZCTA,R
6948,18407,Carbondale,PA,Zip Code Area,18407,Zip Matches ZCTA,S
6949,18410,Chinchilla,PA,Post Office or large volume customer,18411,Spatial join to ZCTA,S
6950,18411,Clarks Summit,PA,Zip Code Area,18411,Zip Matches ZCTA,S
6951,18413,Clifford,PA,Post Office or large volume customer,18413,Zip matches ZCTA,R
6952,18414,Dalton,PA,Zip Code Area,18414,Zip Matches ZCTA,R
6953,18440,La Plume,PA,Post Office or large volume customer,18414,Spatial join to ZCTA,R
6954,18415,Damascus,PA,Zip Code Area,18415,Zip Matches ZCTA,R
6955,18416,Elmhurst,PA,Post Office or large volume customer,18444,Spatial join to ZCTA,S
6956,18444,Moscow,PA,Zip Code Area,18444,Zip Matches ZCTA,S
6957,18417,Equinunk,PA,Zip Code Area,18417,Zip Matches ZCTA,R
6958,18419,Factoryville,PA,Zip Code Area,18419,Zip Matches ZCTA,R
6959,18420,Fleetville,PA,Post Office or large volume customer,18420,Zip Matches ZCTA,R
6960,18421,Forest City,PA,Zip Code Area,18421,Zip Matches ZCTA,R
6961,18424,Gouldsboro,PA,Zip Code Area,18424,Zip Matches ZCTA,R
6962,18425,Greeley,PA,Zip Code Area,18425,Zip Matches ZCTA,R
6963,18426,Greentown,PA,Zip Code Area,18426,Zip Matches ZCTA,R
6964,18427,Hamlin,PA,Zip Code Area,18427,Zip matches ZCTA,R
6965,18428,Hawley,PA,Zip Code Area,18428,Zip Matches ZCTA,S
6966,18430,Herrick Center,PA,Zip Code Area,18430,Zip matches ZCTA,R
6967,18431,Honesdale,PA,Zip Code Area,18431,Zip Matches ZCTA,S
6968,18433,Jermyn,PA,Zip Code Area,18433,Zip Matches ZCTA,R
6969,18434,Jessup,PA,Zip Code Area,18434,Zip Matches ZCTA,R
6970,18435,Lackawaxen,PA,Zip Code Area,18435,Zip Matches ZCTA,R
6971,18436,Lake Ariel,PA,Zip Code Area,18436,Zip Matches ZCTA,S
6972,18437,Lake Como,PA,Zip Code Area,18437,Zip Matches ZCTA,R
6973,18438,Lakeville,PA,Zip Code Area,18438,Zip Matches ZCTA,R
6974,18439,Lakewood,PA,Zip Code Area,18439,Zip Matches ZCTA,R
6975,18441,Lenoxville,PA,Zip Code Area,18441,Zip Matches ZCTA,R
6976,18443,Milanville,PA,Zip Code Area,18443,Zip Matches ZCTA,R
6977,18445,Newfoundland,PA,Zip Code Area,18445,Zip Matches ZCTA,R
6978,18446,Nicholson,PA,Zip Code Area,18446,Zip Matches ZCTA,R
6979,18447,Olyphant,PA,Zip Code Area,18447,Zip Matches ZCTA,S
6980,18448,Olyphant,PA,Post Office or large volume customer,18512,Spatial join to ZCTA,S
6981,18512,Scranton,PA,Zip Code Area,18512,Zip Matches ZCTA,S
6982,18449,Orson,PA,Post Office or large volume customer,18470,Spatial join to ZCTA,R
6983,18470,Union Dale,PA,Zip Code Area,18470,Zip Matches ZCTA,R
6984,18451,Paupack,PA,Zip Code Area,18451,Zip Matches ZCTA,R
6985,18452,Peckville,PA,Zip Code Area,18452,Zip Matches ZCTA,R
6986,18453,Pleasant Mount,PA,Zip Code Area,18453,Zip Matches ZCTA,R
6987,18454,Poyntelle,PA,Post Office or large volume customer,18454,Zip Matches ZCTA,R
6988,18455,Preston Park,PA,Zip Code Area,18455,Zip Matches ZCTA,R
6989,18456,Prompton,PA,Zip Code Area,18456,Zip Matches ZCTA,R
6990,18457,Rowland,PA,Post Office or large volume customer,18457,Zip matches ZCTA,R
6991,18458,Shohola,PA,Zip Code Area,18458,Zip Matches ZCTA,R
6992,18459,South Canaan,PA,Post Office or large volume customer,18459,Zip matches ZCTA,R
6993,18460,South Sterling,PA,Zip Code Area,18460,Zip Matches ZCTA,R
6994,18461,Starlight,PA,Zip Code Area,18461,Zip Matches ZCTA,R
6995,18462,Starrucca,PA,Zip Code Area,18462,Zip Matches ZCTA,R
6996,18463,Sterling,PA,Zip Code Area,18463,Zip matches ZCTA,R
6997,18464,Tafton,PA,Zip Code Area,18464,Zip Matches ZCTA,R
6998,18465,Thompson,PA,Zip Code Area,18465,Zip Matches ZCTA,R
6999,18466,Tobyhanna,PA,Zip Code Area,18466,Zip Matches ZCTA,S
7000,18469,Tyler Hill,PA,Zip Code Area,18469,Zip Matches ZCTA,R
7001,18471,Waverly,PA,Zip Code Area,18471,Zip Matches ZCTA,R
7002,18472,Waymart,PA,Zip Code Area,18472,Zip Matches ZCTA,R
7003,18473,White Mills,PA,Post Office or large volume customer,18473,Zip matches ZCTA,R
7004,18501,Scranton,PA,Post Office or large volume customer,18505,Spatial join to ZCTA,S
7005,18505,Scranton,PA,Zip Code Area,18505,Zip Matches ZCTA,S
7006,18540,Scranton,PA,Post Office or large volume customer,18505,Spatial join to ZCTA,S
7007,18577,Scranton,PA,Post Office or large volume customer,18505,Spatial join to ZCTA,S
7008,18502,Scranton,PA,Post Office or large volume customer,18503,Spatial join to ZCTA,R
7009,18503,Scranton,PA,Zip Code Area,18503,Zip Matches ZCTA,R
7010,18504,Scranton,PA,Zip Code Area,18504,Zip Matches ZCTA,S
7011,18507,Moosic,PA,Zip Code Area,18507,Zip Matches ZCTA,R
7012,18508,Scranton,PA,Zip Code Area,18508,Zip Matches ZCTA,S
7013,18515,Scranton,PA,Post Office or large volume customer,18508,Spatial join to ZCTA,S
7014,18509,Scranton,PA,Zip Code Area,18509,Zip Matches ZCTA,S
7015,18510,Scranton,PA,Zip Code Area,18510,Zip Matches ZCTA,S
7016,18517,Taylor,PA,Zip Code Area,18517,Zip Matches ZCTA,R
7017,18518,Old Forge,PA,Zip Code Area,18518,Zip Matches ZCTA,R
7018,18519,Scranton,PA,Zip Code Area,18519,Zip Matches ZCTA,R
7019,18601,Beach Haven,PA,Post Office or large volume customer,18603,Spatial join to ZCTA,S
7020,18603,Berwick,PA,Zip Code Area,18603,Zip Matches ZCTA,S
7021,18602,Bear Creek,PA,Post Office or large volume customer,18602,Zip Matches ZCTA,R
7022,18610,Blakeslee,PA,Zip Code Area,18610,Zip Matches ZCTA,R
7023,18612,Dallas,PA,Zip Code Area,18612,Zip Matches ZCTA,S
7024,18627,Lehman,PA,Post Office or large volume customer,18612,Spatial join to ZCTA,S
7025,18690,Dallas,PA,Post Office or large volume customer,18612,Spatial join to ZCTA,S
7026,18614,Dushore,PA,Zip Code Area,18614,Zip Matches ZCTA,R
7027,18615,Falls,PA,Zip Code Area,18615,Zip Matches ZCTA,R
7028,18616,Forksville,PA,Zip Code Area,18616,Zip Matches ZCTA,R
7029,18617,Glen Lyon,PA,Zip Code Area,18617,Zip Matches ZCTA,R
7030,18618,Harveys Lake,PA,Zip Code Area,18618,Zip Matches ZCTA,R
7031,18654,Shawanese,PA,Post Office or large volume customer,18618,Spatial join to ZCTA,R
7032,18619,Hillsgrove,PA,Zip Code Area,18619,Zip Matches ZCTA,R
7033,18621,Hunlock Creek,PA,Zip Code Area,18621,Zip Matches ZCTA,R
7034,18622,Huntington Mills,PA,Zip Code Area,18622,Zip Matches ZCTA,R
7035,18623,Laceyville,PA,Zip Code Area,18623,Zip Matches ZCTA,R
7036,18624,Lake Harmony,PA,Zip Code Area,18624,Zip Matches ZCTA,R
7037,18625,Lake Winola,PA,Post Office or large volume customer,18625,Zip Matches ZCTA,R
7038,18626,Laporte,PA,Post Office or large volume customer,18626,Zip Matches ZCTA,R
7039,18628,Lopez,PA,Zip Code Area,18628,Zip Matches ZCTA,R
7040,18629,Mehoopany,PA,Zip Code Area,18629,Zip Matches ZCTA,R
7041,18630,Meshoppen,PA,Zip Code Area,18630,Zip Matches ZCTA,R
7042,18631,Mifflinville,PA,Zip Code Area,18631,Zip Matches ZCTA,R
